fecha,campaña,tipo,concepto,cliente_proveedor,importe,moneda,vencimiento,estado,banco_caja,categoria_flujo
2024-04-26,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,1209466.04,ARS,2024-05-18,Cobrado,Banco Nación,Operaciones
2024-04-26,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,799464.24,ARS,2024-05-17,Cobrado,Banco Galicia,Operaciones
2024-05-03,2024,Egreso,Certificaciones,Certificaciones Global GAP,853830.52,ARS,2024-05-15,Pagado,Caja Operativa,Operaciones
2024-05-03,2024,Egreso,Comisiones,Broker Comercial Citrus,719366.12,ARS,2024-05-18,Pagado,Banco Nación,Operaciones
2024-05-03,2024,Egreso,Control de calidad,Envases del Tucumán,6156251.36,ARS,2024-05-17,Pagado,Banco BBVA,Operaciones
2024-05-03,2024,Egreso,Despacho aduana,FríoAndes Logística,3360162.33,ARS,2024-05-18,Pagado,Caja Operativa,Operaciones
2024-05-03,2024,Egreso,Energía,Envases del Tucumán,8424848.53,ARS,2024-05-08,Pagado,Caja Operativa,Operaciones
2024-05-03,2024,Egreso,Envases y embalajes,Envases del Tucumán,6643758.27,ARS,2024-05-09,Pagado,Banco BBVA,Operaciones
2024-05-03,2024,Egreso,Fitosanitarios,Servicios Rurales del NOA,10288560.58,ARS,2024-05-09,Pagado,Banco Nación,Operaciones
2024-05-03,2024,Egreso,Flete exportación,Despachos del NOA,2948122.6,ARS,2024-05-19,Pagado,Banco Nación,Operaciones
2024-05-03,2024,Egreso,Flete interno,Transportes del Norte SA,7969263.53,ARS,2024-05-14,Pagado,Caja Operativa,Operaciones
2024-05-03,2024,Egreso,Frigorífico,Transportes del Norte SA,17869367.56,ARS,2024-05-15,Pendiente,Banco Galicia,Operaciones
2024-05-03,2024,Egreso,Gastos generales,Contaduría Castillo,1314148.61,ARS,2024-05-21,Pagado,Banco BBVA,Impuestos
2024-05-03,2024,Egreso,Honorarios,AFIP,1472808.1,ARS,2024-05-24,Pagado,Caja Operativa,Impuestos
2024-05-03,2024,Egreso,Impuestos,AFIP,1536527.32,ARS,2024-05-16,Pagado,Banco Nación,Impuestos
2024-05-03,2024,Egreso,Insumos agrícolas,Cooperativa Citrícola,3457078.63,ARS,2024-05-10,Pagado,Banco BBVA,Operaciones
2024-05-03,2024,Egreso,Mano de obra cosecha,Cooperativa Citrícola,5491299.95,ARS,2024-05-16,Pagado,Caja Operativa,Operaciones
2024-05-03,2024,Egreso,Mano de obra empaque,Envases del Tucumán,10194738.5,ARS,2024-05-21,Pagado,Banco BBVA,Operaciones
2024-05-03,2024,Egreso,Mantenimiento líneas,TecnoPacking SRL,8621975.09,ARS,2024-05-09,Pagado,Banco Galicia,Operaciones
2024-05-03,2024,Egreso,Maquinaria,Agroinsumos SA,8437660.31,ARS,2024-05-08,Pagado,Caja Operativa,Operaciones
2024-05-03,2024,Egreso,Promoción comercial,Promoción de Mercados SA,1325733.61,ARS,2024-05-14,Pagado,Banco Nación,Operaciones
2024-05-03,2024,Egreso,Riego,Servicios Rurales del NOA,9496664.77,ARS,2024-05-16,Pagado,Banco BBVA,Operaciones
2024-05-03,2024,Egreso,Seguros,DGR Tucumán,842715.76,ARS,2024-05-26,Pendiente,Banco BBVA,Operaciones
2024-05-03,2024,Egreso,Sueldos administración,DGR Tucumán,1612306.81,ARS,2024-05-16,Pagado,Caja Operativa,Impuestos
2024-05-03,2024,Egreso,Viajes comerciales,Broker Comercial Citrus,1886895.26,ARS,2024-05-21,Pagado,Caja Operativa,Operaciones
2024-05-03,2024,Ingreso,Venta Exportación,Al Salam Trading,940078.64,ARS,2024-05-21,Cobrado,Caja Operativa,Operaciones
2024-05-03,2024,Ingreso,Venta Exportación,Al Salam Trading,6639726.61,ARS,2024-05-30,Cobrado,Caja Operativa,Operaciones
2024-05-03,2024,Ingreso,Venta Exportación,Al Salam Trading,6822661.65,ARS,2024-05-25,Cobrado,Caja Operativa,Operaciones
2024-05-03,2024,Ingreso,Venta Exportación,Al Salam Trading,3832665.5,ARS,2024-05-28,Cobrado,Banco BBVA,Operaciones
2024-05-03,2024,Ingreso,Venta Exportación,Al Salam Trading,517301.67,ARS,2024-05-27,Cobrado,Banco BBVA,Operaciones
2024-05-03,2024,Ingreso,Venta Exportación,Al Salam Trading,4639779.76,ARS,2024-06-12,Cobrado,Caja Operativa,Operaciones
2024-05-03,2024,Ingreso,Venta Exportación,Citrus World Ltd,3251702.9,ARS,2024-05-27,Cobrado,Caja Operativa,Operaciones
2024-05-03,2024,Ingreso,Venta Exportación,Citrus World Ltd,8312362.95,ARS,2024-05-30,Cobrado,Banco BBVA,Operaciones
2024-05-03,2024,Ingreso,Venta Exportación,Citrus World Ltd,4561770.53,ARS,2024-05-24,Cobrado,Banco Nación,Operaciones
2024-05-03,2024,Ingreso,Venta Exportación,Citrus World Ltd,3435238.29,ARS,2024-06-02,Pendiente,Caja Operativa,Operaciones
2024-05-03,2024,Ingreso,Venta Exportación,Citrus World Ltd,8247008.65,ARS,2024-05-23,Cobrado,Banco Nación,Operaciones
2024-05-03,2024,Ingreso,Venta Exportación,Citrus World Ltd,8569502.74,ARS,2024-06-03,Cobrado,Banco Galicia,Operaciones
2024-05-03,2024,Ingreso,Venta Exportación,Fischer Import GmbH,8030691.27,ARS,2024-05-22,Cobrado,Banco Nación,Operaciones
2024-05-03,2024,Ingreso,Venta Exportación,Medifresh SA,7997449.12,ARS,2024-06-01,Cobrado,Caja Operativa,Operaciones
2024-05-03,2024,Ingreso,Venta Exportación,Medifresh SA,3437064.17,ARS,2024-05-28,Pendiente,Banco Galicia,Operaciones
2024-05-03,2024,Ingreso,Venta Exportación,Medifresh SA,7689826.28,ARS,2024-05-25,Cobrado,Banco Galicia,Operaciones
2024-05-03,2024,Ingreso,Venta Exportación,Medifresh SA,4381061.04,ARS,2024-06-06,Pendiente,Caja Operativa,Operaciones
2024-05-03,2024,Ingreso,Venta Exportación,Medifresh SA,4319060.66,ARS,2024-05-28,Cobrado,Banco BBVA,Operaciones
2024-05-03,2024,Ingreso,Venta Exportación,Medifresh SA,4428172.93,ARS,2024-05-21,Pendiente,Caja Operativa,Operaciones
2024-05-03,2024,Ingreso,Venta Exportación,Medifresh SA,2060532.84,ARS,2024-05-22,Cobrado,Banco BBVA,Operaciones
2024-05-03,2024,Ingreso,Venta Exportación,Medifresh SA,5995453.85,ARS,2024-05-29,Cobrado,Banco BBVA,Operaciones
2024-05-03,2024,Ingreso,Venta Industria,Citromax SA,404454.11,ARS,2024-06-07,Cobrado,Banco Nación,Operaciones
2024-05-03,2024,Ingreso,Venta Industria,Citromax SA,289320.89,ARS,2024-06-05,Pendiente,Banco BBVA,Operaciones
2024-05-03,2024,Ingreso,Venta Industria,Citromax SA,277955.47,ARS,2024-06-04,Cobrado,Caja Operativa,Operaciones
2024-05-03,2024,Ingreso,Venta Industria,Citromax SA,321522.84,ARS,2024-06-04,Cobrado,Caja Operativa,Operaciones
2024-05-03,2024,Ingreso,Venta Industria,Citromax SA,326897.18,ARS,2024-06-15,Pendiente,Banco Nación,Operaciones
2024-05-03,2024,Ingreso,Venta Industria,Citromax SA,618810.47,ARS,2024-05-26,Cobrado,Banco Galicia,Operaciones
2024-05-03,2024,Ingreso,Venta Industria,Citromax SA,466017.31,ARS,2024-06-01,Cobrado,Banco BBVA,Operaciones
2024-05-03,2024,Ingreso,Venta Industria,Citromax SA,371612.44,ARS,2024-06-11,Cobrado,Banco Galicia,Operaciones
2024-05-03,2024,Ingreso,Venta Industria,Citromax SA,402760.6,ARS,2024-06-02,Cobrado,Caja Operativa,Operaciones
2024-05-03,2024,Ingreso,Venta Industria,Citromax SA,447756.38,ARS,2024-06-17,Cobrado,Caja Operativa,Operaciones
2024-05-03,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,411245.54,ARS,2024-06-11,Cobrado,Banco Galicia,Operaciones
2024-05-03,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,427953.3,ARS,2024-05-30,Pendiente,Banco BBVA,Operaciones
2024-05-03,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,408131.61,ARS,2024-06-12,Cobrado,Banco Nación,Operaciones
2024-05-03,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,282665.88,ARS,2024-06-06,Vencido,Banco BBVA,Operaciones
2024-05-03,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,321581.25,ARS,2024-05-25,Cobrado,Caja Operativa,Operaciones
2024-05-03,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,215893.38,ARS,2024-05-24,Cobrado,Banco Galicia,Operaciones
2024-05-03,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,459383.19,ARS,2024-06-07,Pendiente,Caja Operativa,Operaciones
2024-05-03,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,1989712.12,ARS,2024-05-16,Cobrado,Banco Galicia,Operaciones
2024-05-03,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,1618143.91,ARS,2024-05-20,Cobrado,Caja Operativa,Operaciones
2024-05-03,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,801415.55,ARS,2024-05-13,Cobrado,Caja Operativa,Operaciones
2024-05-03,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,1957373.83,ARS,2024-05-20,Cobrado,Caja Operativa,Operaciones
2024-05-03,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,757690.8,ARS,2024-05-23,Cobrado,Banco Galicia,Operaciones
2024-05-03,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,1804166.91,ARS,2024-05-18,Cobrado,Caja Operativa,Operaciones
2024-05-03,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,730945.35,ARS,2024-05-18,Pendiente,Banco Galicia,Operaciones
2024-05-03,2024,Ingreso,Venta Mercado Interno,La Morenita SA,1360154.87,ARS,2024-05-19,Cobrado,Banco Nación,Operaciones
2024-05-03,2024,Ingreso,Venta Mercado Interno,La Morenita SA,1133764.28,ARS,2024-05-24,Cobrado,Banco Nación,Operaciones
2024-05-03,2024,Ingreso,Venta Mercado Interno,La Morenita SA,1810157.04,ARS,2024-05-21,Cobrado,Banco BBVA,Operaciones
2024-05-03,2024,Ingreso,Venta Mercado Interno,La Morenita SA,1352757.78,ARS,2024-05-26,Cobrado,Banco BBVA,Operaciones
2024-05-03,2024,Ingreso,Venta Mercado Interno,La Morenita SA,1630159.91,ARS,2024-05-13,Cobrado,Banco BBVA,Operaciones
2024-05-03,2024,Ingreso,Venta Mercado Interno,La Morenita SA,2134726.36,ARS,2024-05-17,Pendiente,Banco BBVA,Operaciones
2024-05-03,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,1428827.3,ARS,2024-05-21,Cobrado,Banco BBVA,Operaciones
2024-05-03,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,1576020.99,ARS,2024-05-24,Cobrado,Banco Galicia,Operaciones
2024-05-03,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,2490320.51,ARS,2024-05-22,Cobrado,Banco BBVA,Operaciones
2024-05-03,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,1359289.76,ARS,2024-05-26,Cobrado,Banco Nación,Operaciones
2024-05-10,2024,Egreso,Certificaciones,Promoción de Mercados SA,1318913.64,ARS,2024-05-21,Vencido,Banco Galicia,Operaciones
2024-05-10,2024,Egreso,Comisiones,Broker Comercial Citrus,1586041.54,ARS,2024-05-20,Pagado,Banco Galicia,Operaciones
2024-05-10,2024,Egreso,Control de calidad,Envases del Tucumán,7356519.36,ARS,2024-05-27,Pendiente,Banco Galicia,Operaciones
2024-05-10,2024,Egreso,Despacho aduana,Despachos del NOA,9884717.42,ARS,2024-05-21,Pendiente,Caja Operativa,Operaciones
2024-05-10,2024,Egreso,Energía,Envases del Tucumán,8135665.85,ARS,2024-05-19,Pagado,Banco Nación,Operaciones
2024-05-10,2024,Egreso,Envases y embalajes,TecnoPacking SRL,8706822.06,ARS,2024-05-20,Pagado,Caja Operativa,Operaciones
2024-05-10,2024,Egreso,Fitosanitarios,Agroinsumos SA,7013064.58,ARS,2024-05-25,Pagado,Caja Operativa,Operaciones
2024-05-10,2024,Egreso,Flete exportación,Despachos del NOA,10718346.24,ARS,2024-05-18,Pendiente,Caja Operativa,Operaciones
2024-05-10,2024,Egreso,Flete interno,Despachos del NOA,5100973.04,ARS,2024-05-24,Pendiente,Banco Galicia,Operaciones
2024-05-10,2024,Egreso,Frigorífico,Despachos del NOA,8789816.22,ARS,2024-05-23,Pendiente,Banco BBVA,Operaciones
2024-05-10,2024,Egreso,Gastos generales,AFIP,1902979.68,ARS,2024-06-01,Pagado,Banco BBVA,Operaciones
2024-05-10,2024,Egreso,Honorarios,Contaduría Castillo,1816201.2,ARS,2024-05-27,Pagado,Banco Galicia,Operaciones
2024-05-10,2024,Egreso,Impuestos,AFIP,463409.71,ARS,2024-06-02,Pagado,Banco Nación,Impuestos
2024-05-10,2024,Egreso,Insumos agrícolas,Servicios Rurales del NOA,7770699.16,ARS,2024-05-28,Pagado,Caja Operativa,Operaciones
2024-05-10,2024,Egreso,Mano de obra cosecha,Agroinsumos SA,8237472.43,ARS,2024-05-24,Pagado,Banco Nación,Operaciones
2024-05-10,2024,Egreso,Mano de obra empaque,TecnoPacking SRL,6329532.5,ARS,2024-05-23,Pagado,Banco Nación,Operaciones
2024-05-10,2024,Egreso,Mantenimiento líneas,Energía Tucumán SA,8712626.45,ARS,2024-05-18,Pagado,Banco BBVA,Operaciones
2024-05-10,2024,Egreso,Maquinaria,Servicios Rurales del NOA,8110547.64,ARS,2024-05-25,Pagado,Banco BBVA,Operaciones
2024-05-10,2024,Egreso,Promoción comercial,Promoción de Mercados SA,1450184.37,ARS,2024-05-18,Pagado,Banco Galicia,Operaciones
2024-05-10,2024,Egreso,Riego,Agroinsumos SA,6693413.75,ARS,2024-05-15,Pagado,Banco Galicia,Operaciones
2024-05-10,2024,Egreso,Seguros,AFIP,1199004.36,ARS,2024-05-31,Pagado,Banco BBVA,Impuestos
2024-05-10,2024,Egreso,Sueldos administración,AFIP,1109517.36,ARS,2024-05-20,Pendiente,Banco Nación,Operaciones
2024-05-10,2024,Egreso,Viajes comerciales,Promoción de Mercados SA,912064.87,ARS,2024-05-27,Pagado,Caja Operativa,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Al Salam Trading,7819257.03,ARS,2024-05-29,Cobrado,Caja Operativa,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Al Salam Trading,7391255.26,ARS,2024-06-19,Pendiente,Banco BBVA,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Al Salam Trading,4751308.61,ARS,2024-06-14,Cobrado,Banco Galicia,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Al Salam Trading,3858255.23,ARS,2024-06-09,Cobrado,Caja Operativa,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Al Salam Trading,9200709.04,ARS,2024-05-31,Cobrado,Banco Nación,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Al Salam Trading,1816667.52,ARS,2024-05-28,Cobrado,Banco Nación,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Citrus World Ltd,1438553.18,ARS,2024-06-02,Cobrado,Banco BBVA,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Citrus World Ltd,11340397.38,ARS,2024-06-06,Cobrado,Banco Galicia,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Citrus World Ltd,4583392.9,ARS,2024-06-10,Cobrado,Banco BBVA,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Citrus World Ltd,8473788.8,ARS,2024-06-02,Cobrado,Banco Nación,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Citrus World Ltd,4150717.7,ARS,2024-06-10,Cobrado,Caja Operativa,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Citrus World Ltd,7103471.5,ARS,2024-06-19,Cobrado,Banco Galicia,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Fischer Import GmbH,1460040.9,ARS,2024-06-02,Pendiente,Banco Nación,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Fischer Import GmbH,2937726.5,ARS,2024-06-16,Cobrado,Banco Galicia,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Fischer Import GmbH,8361180.29,ARS,2024-06-02,Cobrado,Banco Nación,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Fischer Import GmbH,430964.1,ARS,2024-06-14,Cobrado,Banco Galicia,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Fischer Import GmbH,3679969.83,ARS,2024-06-08,Cobrado,Banco Nación,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Fischer Import GmbH,832893.8,ARS,2024-06-02,Cobrado,Caja Operativa,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Medifresh SA,4942237.59,ARS,2024-06-17,Cobrado,Banco Galicia,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Medifresh SA,2729980.43,ARS,2024-06-19,Cobrado,Banco BBVA,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Medifresh SA,5621595.88,ARS,2024-06-02,Cobrado,Banco Nación,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Medifresh SA,3589244.14,ARS,2024-06-08,Cobrado,Banco Nación,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Medifresh SA,6820167.69,ARS,2024-06-10,Cobrado,Banco BBVA,Operaciones
2024-05-10,2024,Ingreso,Venta Exportación,Medifresh SA,3878868.73,ARS,2024-06-13,Cobrado,Banco Nación,Operaciones
2024-05-10,2024,Ingreso,Venta Industria,Citromax SA,378516.63,ARS,2024-05-30,Cobrado,Banco Nación,Operaciones
2024-05-10,2024,Ingreso,Venta Industria,Citromax SA,495612.19,ARS,2024-06-03,Pendiente,Banco Nación,Operaciones
2024-05-10,2024,Ingreso,Venta Industria,Citromax SA,310495.49,ARS,2024-06-12,Cobrado,Banco Galicia,Operaciones
2024-05-10,2024,Ingreso,Venta Industria,Citromax SA,304482.4,ARS,2024-06-19,Cobrado,Banco Galicia,Operaciones
2024-05-10,2024,Ingreso,Venta Industria,Citromax SA,322926.29,ARS,2024-06-04,Pendiente,Banco Nación,Operaciones
2024-05-10,2024,Ingreso,Venta Industria,Citromax SA,565083.1,ARS,2024-05-30,Cobrado,Banco Galicia,Operaciones
2024-05-10,2024,Ingreso,Venta Industria,Citromax SA,398517.27,ARS,2024-06-01,Cobrado,Banco Nación,Operaciones
2024-05-10,2024,Ingreso,Venta Industria,Citromax SA,402884.89,ARS,2024-06-01,Cobrado,Banco Nación,Operaciones
2024-05-10,2024,Ingreso,Venta Industria,Citromax SA,378099.93,ARS,2024-06-22,Cobrado,Banco BBVA,Operaciones
2024-05-10,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,240401.14,ARS,2024-06-10,Pendiente,Banco Galicia,Operaciones
2024-05-10,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,380857.84,ARS,2024-05-31,Cobrado,Banco BBVA,Operaciones
2024-05-10,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,505015.19,ARS,2024-06-24,Cobrado,Caja Operativa,Operaciones
2024-05-10,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,255534.56,ARS,2024-06-04,Pendiente,Banco Galicia,Operaciones
2024-05-10,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,476478.8,ARS,2024-06-22,Cobrado,Banco Galicia,Operaciones
2024-05-10,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,261777.17,ARS,2024-05-31,Cobrado,Banco Galicia,Operaciones
2024-05-10,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,502875.06,ARS,2024-06-01,Cobrado,Banco BBVA,Operaciones
2024-05-10,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,379805.22,ARS,2024-06-02,Cobrado,Banco Galicia,Operaciones
2024-05-10,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,1684389.91,ARS,2024-05-28,Pendiente,Banco Galicia,Operaciones
2024-05-10,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,1838120.27,ARS,2024-05-21,Vencido,Banco Galicia,Operaciones
2024-05-10,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,905060.29,ARS,2024-06-02,Pendiente,Caja Operativa,Operaciones
2024-05-10,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,2148835.19,ARS,2024-05-20,Cobrado,Caja Operativa,Operaciones
2024-05-10,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,1543589.73,ARS,2024-05-21,Cobrado,Banco Nación,Operaciones
2024-05-10,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,825960.38,ARS,2024-05-31,Pendiente,Banco Galicia,Operaciones
2024-05-10,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,584683.52,ARS,2024-06-02,Cobrado,Banco Nación,Operaciones
2024-05-10,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,729519.13,ARS,2024-06-03,Cobrado,Caja Operativa,Operaciones
2024-05-10,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,2075690.36,ARS,2024-05-20,Vencido,Banco Nación,Operaciones
2024-05-10,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,929027.86,ARS,2024-05-26,Cobrado,Banco Galicia,Operaciones
2024-05-10,2024,Ingreso,Venta Mercado Interno,La Morenita SA,1915933.33,ARS,2024-05-23,Cobrado,Banco BBVA,Operaciones
2024-05-10,2024,Ingreso,Venta Mercado Interno,La Morenita SA,1731330.82,ARS,2024-05-23,Cobrado,Banco BBVA,Operaciones
2024-05-10,2024,Ingreso,Venta Mercado Interno,La Morenita SA,1850012.16,ARS,2024-05-29,Cobrado,Caja Operativa,Operaciones
2024-05-10,2024,Ingreso,Venta Mercado Interno,La Morenita SA,1330379.97,ARS,2024-05-29,Vencido,Banco BBVA,Operaciones
2024-05-10,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,2030752.26,ARS,2024-06-03,Pendiente,Banco Galicia,Operaciones
2024-05-10,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,1604696.51,ARS,2024-05-29,Cobrado,Caja Operativa,Operaciones
2024-05-10,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,1280026.95,ARS,2024-05-25,Cobrado,Banco Galicia,Operaciones
2024-05-17,2024,Egreso,Certificaciones,Promoción de Mercados SA,1871247.12,ARS,2024-05-26,Pagado,Caja Operativa,Operaciones
2024-05-17,2024,Egreso,Comisiones,Certificaciones Global GAP,1196372.71,ARS,2024-05-24,Pagado,Banco Galicia,Operaciones
2024-05-17,2024,Egreso,Control de calidad,Envases del Tucumán,7720406.19,ARS,2024-05-25,Pagado,Banco BBVA,Operaciones
2024-05-17,2024,Egreso,Despacho aduana,Transportes del Norte SA,5707689.28,ARS,2024-05-25,Pagado,Banco Galicia,Operaciones
2024-05-17,2024,Egreso,Energía,TecnoPacking SRL,8964834.68,ARS,2024-05-31,Pagado,Banco Nación,Operaciones
2024-05-17,2024,Egreso,Envases y embalajes,Energía Tucumán SA,7393550.67,ARS,2024-05-29,Pendiente,Banco Galicia,Operaciones
2024-05-17,2024,Egreso,Fitosanitarios,Agroinsumos SA,4848344.65,ARS,2024-06-02,Pagado,Caja Operativa,Operaciones
2024-05-17,2024,Egreso,Flete exportación,Despachos del NOA,10892801.35,ARS,2024-05-31,Pagado,Banco Nación,Operaciones
2024-05-17,2024,Egreso,Flete interno,Despachos del NOA,5137330.09,ARS,2024-05-31,Pagado,Banco BBVA,Operaciones
2024-05-17,2024,Egreso,Frigorífico,FríoAndes Logística,12829113.85,ARS,2024-06-02,Pendiente,Caja Operativa,Operaciones
2024-05-17,2024,Egreso,Gastos generales,AFIP,919382.69,ARS,2024-06-10,Pagado,Banco BBVA,Operaciones
2024-05-17,2024,Egreso,Honorarios,Contaduría Castillo,2000747.72,ARS,2024-05-27,Pendiente,Banco BBVA,Impuestos
2024-05-17,2024,Egreso,Impuestos,DGR Tucumán,1139552.54,ARS,2024-05-29,Pagado,Banco Galicia,Impuestos
2024-05-17,2024,Egreso,Insumos agrícolas,Cooperativa Citrícola,8473721.71,ARS,2024-05-24,Pagado,Banco Nación,Operaciones
2024-05-17,2024,Egreso,Mano de obra cosecha,Cooperativa Citrícola,7174873.15,ARS,2024-06-01,Pagado,Banco Galicia,Operaciones
2024-05-17,2024,Egreso,Mano de obra empaque,Energía Tucumán SA,7522400.21,ARS,2024-05-23,Pagado,Banco BBVA,Operaciones
2024-05-17,2024,Egreso,Mantenimiento líneas,TecnoPacking SRL,7941154.49,ARS,2024-05-31,Pagado,Caja Operativa,Operaciones
2024-05-17,2024,Egreso,Maquinaria,Servicios Rurales del NOA,7717503.77,ARS,2024-05-23,Pagado,Banco Nación,Operaciones
2024-05-17,2024,Egreso,Promoción comercial,Certificaciones Global GAP,1534197.74,ARS,2024-06-01,Pagado,Caja Operativa,Operaciones
