fecha,campaña,finca,lote,variedad,kg_ingresados,kg_exportables,kg_industria,kg_descarte,calibre,calidad,turno,linea,cajas_producidas,horas_operativas,costo_empaque,rendimiento_exportable_pct
2024-05-17,2024,La Esperanza,LE-04,Génova,25270.0,17479.0,3888.0,3903.0,5,Primera,Tarde,Línea 3,971.0,10.1,2016.61,69.2
2024-05-24,2024,La Esperanza,LE-04,Génova,27470.0,17899.0,5362.0,4209.0,6,Primera,Tarde,Línea 2,994.0,9.9,1833.06,65.2
2024-05-31,2024,La Esperanza,LE-04,Génova,28210.0,19017.0,5044.0,4149.0,6,Primera,Mañana,Línea 2,1056.0,13.3,2204.49,67.4
2024-06-07,2024,La Esperanza,LE-04,Génova,29049.0,20110.0,5117.0,3822.0,5,Segunda,Mañana,Línea 1,1117.0,11.5,2115.51,69.2
2024-06-14,2024,La Esperanza,LE-04,Génova,27947.0,18105.0,5014.0,4828.0,5,Primera,Tarde,Línea 3,1006.0,9.0,2158.42,64.8
2024-06-21,2024,La Esperanza,LE-04,Génova,34413.0,24258.0,5174.0,4981.0,4,Primera,Mañana,Línea 3,1348.0,13.6,2661.72,70.5
2024-06-28,2024,La Esperanza,LE-04,Génova,35803.0,23859.0,5849.0,6095.0,6,Segunda,Mañana,Línea 3,1326.0,16.1,2759.17,66.6
2024-07-05,2024,La Esperanza,LE-04,Génova,32752.0,21778.0,6319.0,4655.0,4,Extra,Tarde,Línea 2,1210.0,10.3,2110.49,66.5
2024-07-12,2024,La Esperanza,LE-04,Génova,29334.0,20482.0,4735.0,4117.0,5,Segunda,Mañana,Línea 3,1138.0,13.9,2199.48,69.8
2024-07-19,2024,La Esperanza,LE-04,Génova,30305.0,21193.0,4816.0,4296.0,6,Primera,Mañana,Línea 3,1177.0,12.9,1928.23,69.9
2024-07-26,2024,La Esperanza,LE-04,Génova,27854.0,19236.0,4765.0,3853.0,7,Extra,Mañana,Línea 3,1069.0,12.1,2249.7,69.1
2024-08-02,2024,La Esperanza,LE-04,Génova,31393.0,20740.0,5297.0,5356.0,6,Extra,Mañana,Línea 3,1152.0,12.0,2250.75,66.1
2024-08-09,2024,La Esperanza,LE-04,Génova,24779.0,16167.0,4642.0,3970.0,7,Segunda,Noche,Línea 3,898.0,8.5,1932.73,65.2
2024-08-16,2024,La Esperanza,LE-04,Génova,28588.0,17604.0,5408.0,5576.0,5,Primera,Mañana,Línea 1,978.0,10.8,1755.43,61.6
2024-08-23,2024,La Esperanza,LE-04,Génova,26078.0,18009.0,4515.0,3554.0,4,Extra,Tarde,Línea 2,1000.0,9.6,2107.48,69.1
2024-08-30,2024,La Esperanza,LE-04,Génova,28402.0,20264.0,5042.0,3096.0,4,Primera,Mañana,Línea 2,1126.0,11.3,2264.43,71.3
2024-09-06,2024,La Esperanza,LE-04,Génova,19726.0,11922.0,3768.0,4036.0,5,Segunda,Mañana,Línea 2,662.0,6.5,1530.53,60.4
2024-09-13,2024,La Esperanza,LE-04,Génova,20724.0,12586.0,3984.0,4154.0,4,Segunda,Tarde,Línea 1,699.0,6.5,1585.18,60.7
2024-09-20,2024,La Esperanza,LE-04,Génova,17231.0,11200.0,3408.0,2623.0,5,Primera,Mañana,Línea 2,622.0,6.0,1168.22,65.0
2024-09-27,2024,La Esperanza,LE-04,Génova,16134.0,10040.0,3047.0,3047.0,4,Primera,Noche,Línea 3,558.0,6.2,1179.29,62.2
2024-10-04,2024,La Esperanza,LE-04,Génova,7668.0,4569.0,1437.0,1662.0,6,Primera,Noche,Línea 1,254.0,4.5,468.1,59.6
2024-10-11,2024,La Esperanza,LE-04,Génova,9617.0,6034.0,1831.0,1752.0,6,Primera,Tarde,Línea 2,335.0,4.5,644.02,62.7
2024-10-18,2024,La Esperanza,LE-04,Génova,9550.0,5647.0,1847.0,2056.0,5,Primera,Tarde,Línea 1,314.0,4.5,677.43,59.1
2024-10-25,2024,La Esperanza,LE-04,Génova,8844.0,5600.0,1584.0,1660.0,6,Extra,Mañana,Línea 1,311.0,4.5,517.66,63.3
2024-11-01,2024,La Esperanza,LE-04,Génova,3068.0,1914.0,552.0,602.0,7,Primera,Tarde,Línea 3,106.0,4.5,217.28,62.4
2024-11-08,2024,La Esperanza,LE-04,Génova,3126.0,1889.0,590.0,647.0,3,Extra,Mañana,Línea 3,105.0,4.5,240.07,60.4
2024-11-15,2024,La Esperanza,LE-04,Génova,2692.0,1530.0,543.0,619.0,6,Segunda,Tarde,Línea 3,85.0,4.5,180.45,56.8
2024-11-22,2024,La Esperanza,LE-04,Génova,3346.0,1922.0,638.0,786.0,4,Extra,Mañana,Línea 3,107.0,4.5,258.52,57.4
2024-11-29,2024,La Esperanza,LE-04,Génova,2908.0,1849.0,549.0,510.0,5,Segunda,Mañana,Línea 1,103.0,4.5,185.14,63.6
2024-03-01,2024,Los Álamos,LA-01,Eureka,12683.0,8422.0,2432.0,1829.0,6,Primera,Noche,Línea 1,468.0,4.7,846.66,66.4
2024-03-08,2024,Los Álamos,LA-01,Eureka,10621.0,7011.0,1795.0,1815.0,4,Primera,Tarde,Línea 3,390.0,4.5,712.32,66.0
2024-03-15,2024,Los Álamos,LA-01,Eureka,11259.0,7774.0,1672.0,1813.0,2,Extra,Noche,Línea 3,432.0,5.0,763.11,69.0
2024-03-22,2024,Los Álamos,LA-01,Eureka,9706.0,6143.0,1852.0,1711.0,5,Segunda,Mañana,Línea 1,341.0,4.5,592.54,63.3
2024-03-29,2024,Los Álamos,LA-01,Eureka,10061.0,6709.0,1850.0,1502.0,3,Segunda,Tarde,Línea 1,373.0,4.7,718.23,66.7
2024-04-05,2024,Los Álamos,LA-01,Eureka,34110.0,24096.0,5569.0,4445.0,5,Primera,Mañana,Línea 1,1339.0,14.8,2219.97,70.6
2024-04-12,2024,Los Álamos,LA-01,Eureka,33920.0,24012.0,5506.0,4402.0,6,Extra,Mañana,Línea 1,1334.0,14.4,2069.77,70.8
2024-04-19,2024,Los Álamos,LA-01,Eureka,25420.0,18654.0,3561.0,3205.0,2,Extra,Noche,Línea 2,1036.0,10.8,1960.56,73.4
2024-04-26,2024,Los Álamos,LA-01,Eureka,33801.0,25706.0,5244.0,2851.0,4,Segunda,Noche,Línea 1,1428.0,13.8,2084.3,76.1
2024-05-03,2024,Los Álamos,LA-01,Eureka,42298.0,31630.0,5435.0,5233.0,7,Primera,Tarde,Línea 3,1757.0,18.6,2791.28,74.8
2024-05-10,2024,Los Álamos,LA-01,Eureka,45059.0,34108.0,7051.0,3900.0,5,Primera,Tarde,Línea 3,1895.0,16.5,3671.59,75.7
2024-05-17,2024,Los Álamos,LA-01,Eureka,40073.0,29710.0,5853.0,4510.0,4,Extra,Tarde,Línea 2,1651.0,14.7,2566.42,74.1
2024-05-24,2024,Los Álamos,LA-01,Eureka,40807.0,30654.0,5194.0,4959.0,5,Segunda,Mañana,Línea 2,1703.0,15.4,2380.47,75.1
2024-05-31,2024,Los Álamos,LA-01,Eureka,40485.0,29133.0,6518.0,4834.0,4,Segunda,Tarde,Línea 2,1618.0,15.3,2680.89,72.0
2024-06-07,2024,Los Álamos,LA-01,Eureka,44685.0,33949.0,6853.0,3883.0,6,Primera,Noche,Línea 3,1886.0,19.2,3044.78,76.0
2024-06-14,2024,Los Álamos,LA-01,Eureka,38018.0,30738.0,4619.0,2661.0,2,Segunda,Tarde,Línea 1,1708.0,14.6,3002.1,80.9
2024-06-21,2024,Los Álamos,LA-01,Eureka,36630.0,27109.0,4787.0,4734.0,2,Primera,Mañana,Línea 1,1506.0,18.6,2573.24,74.0
2024-06-28,2024,Los Álamos,LA-01,Eureka,40146.0,31080.0,4894.0,4172.0,3,Primera,Noche,Línea 3,1727.0,20.2,3071.64,77.4
2024-07-05,2024,Los Álamos,LA-01,Eureka,41818.0,30922.0,6830.0,4066.0,3,Segunda,Tarde,Línea 2,1718.0,15.7,2685.42,73.9
2024-07-12,2024,Los Álamos,LA-01,Eureka,35930.0,26829.0,4652.0,4449.0,5,Primera,Tarde,Línea 3,1490.0,17.3,2237.98,74.7
2024-07-19,2024,Los Álamos,LA-01,Eureka,41451.0,27508.0,6850.0,7093.0,6,Extra,Mañana,Línea 3,1528.0,19.3,3006.13,66.4
2024-07-26,2024,Los Álamos,LA-01,Eureka,44924.0,34811.0,6896.0,3217.0,5,Extra,Tarde,Línea 3,1934.0,17.9,3530.41,77.5
2024-08-02,2024,Los Álamos,LA-01,Eureka,28024.0,19799.0,4438.0,3787.0,3,Extra,Noche,Línea 3,1100.0,13.6,2180.47,70.7
2024-08-09,2024,Los Álamos,LA-01,Eureka,33501.0,25037.0,5434.0,3030.0,7,Primera,Tarde,Línea 1,1391.0,14.4,2541.55,74.7
2024-08-16,2024,Los Álamos,LA-01,Eureka,31336.0,24018.0,4388.0,2930.0,6,Primera,Noche,Línea 1,1334.0,11.5,2183.27,76.6
2024-08-23,2024,Los Álamos,LA-01,Eureka,35352.0,25543.0,5955.0,3854.0,3,Primera,Tarde,Línea 2,1419.0,14.2,2202.97,72.3
2024-08-30,2024,Los Álamos,LA-01,Eureka,28812.0,21587.0,3698.0,3527.0,3,Segunda,Tarde,Línea 3,1199.0,12.4,2118.23,74.9
2024-09-06,2024,Los Álamos,LA-01,Eureka,22939.0,16604.0,3883.0,2452.0,6,Extra,Tarde,Línea 2,922.0,9.2,1439.09,72.4
2024-09-13,2024,Los Álamos,LA-01,Eureka,23876.0,16539.0,3617.0,3720.0,3,Primera,Noche,Línea 3,919.0,8.3,1460.79,69.3
2024-09-20,2024,Los Álamos,LA-01,Eureka,24563.0,17443.0,3936.0,3184.0,5,Extra,Tarde,Línea 1,969.0,8.9,1688.36,71.0
2024-09-27,2024,Los Álamos,LA-01,Eureka,22878.0,15057.0,4254.0,3567.0,2,Primera,Noche,Línea 3,836.0,8.3,1540.04,65.8
2024-10-04,2024,Los Álamos,LA-01,Eureka,9910.0,6421.0,1808.0,1681.0,4,Primera,Mañana,Línea 2,357.0,4.5,697.25,64.8
2024-10-11,2024,Los Álamos,LA-01,Eureka,10266.0,6856.0,1774.0,1636.0,6,Primera,Noche,Línea 3,381.0,4.5,677.53,66.8
2024-10-18,2024,Los Álamos,LA-01,Eureka,11005.0,7652.0,1855.0,1498.0,4,Extra,Tarde,Línea 1,425.0,5.2,891.64,69.5
2024-10-25,2024,Los Álamos,LA-01,Eureka,10126.0,7059.0,1638.0,1429.0,6,Primera,Mañana,Línea 3,392.0,4.5,819.84,69.7
2024-11-01,2024,Los Álamos,LA-01,Eureka,3155.0,2212.0,523.0,420.0,5,Primera,Mañana,Línea 1,123.0,4.5,217.4,70.1
2024-11-08,2024,Los Álamos,LA-01,Eureka,4136.0,2736.0,704.0,696.0,5,Primera,Noche,Línea 2,152.0,4.5,337.23,66.2
2024-11-15,2024,Los Álamos,LA-01,Eureka,3872.0,2398.0,673.0,801.0,6,Primera,Tarde,Línea 3,133.0,4.5,296.63,61.9
2024-11-22,2024,Los Álamos,LA-01,Eureka,3858.0,2569.0,632.0,657.0,6,Segunda,Tarde,Línea 2,143.0,4.5,224.83,66.6
2024-11-29,2024,Los Álamos,LA-01,Eureka,3357.0,2120.0,569.0,668.0,3,Primera,Mañana,Línea 1,118.0,4.5,219.57,63.2
2024-03-01,2024,Los Álamos,LA-02,Lisbon,9307.0,5754.0,1894.0,1659.0,4,Segunda,Tarde,Línea 1,320.0,4.5,594.92,61.8
2024-03-08,2024,Los Álamos,LA-02,Lisbon,7017.0,4479.0,1320.0,1218.0,2,Segunda,Mañana,Línea 3,249.0,4.5,452.47,63.8
2024-03-15,2024,Los Álamos,LA-02,Lisbon,9254.0,5589.0,1861.0,1804.0,3,Extra,Tarde,Línea 3,310.0,4.5,727.44,60.4
2024-03-22,2024,Los Álamos,LA-02,Lisbon,7881.0,4940.0,1522.0,1419.0,6,Primera,Mañana,Línea 2,274.0,4.5,588.52,62.7
2024-03-29,2024,Los Álamos,LA-02,Lisbon,8997.0,5798.0,1582.0,1617.0,5,Primera,Noche,Línea 2,322.0,4.5,593.08,64.4
2024-04-05,2024,Los Álamos,LA-02,Lisbon,23426.0,15259.0,3963.0,4204.0,5,Segunda,Noche,Línea 2,848.0,7.7,1918.46,65.1
2024-04-12,2024,Los Álamos,LA-02,Lisbon,22043.0,13846.0,3668.0,4529.0,6,Primera,Noche,Línea 2,769.0,8.9,1427.65,62.8
2024-04-19,2024,Los Álamos,LA-02,Lisbon,23144.0,15729.0,4264.0,3151.0,3,Primera,Tarde,Línea 2,874.0,8.2,1389.68,68.0
2024-04-26,2024,Los Álamos,LA-02,Lisbon,24043.0,16315.0,4494.0,3234.0,5,Primera,Tarde,Línea 1,906.0,8.5,1836.36,67.9
2024-05-03,2024,Los Álamos,LA-02,Lisbon,29897.0,20775.0,4595.0,4527.0,6,Primera,Tarde,Línea 2,1154.0,13.5,2315.44,69.5
2024-05-10,2024,Los Álamos,LA-02,Lisbon,29191.0,19434.0,4858.0,4899.0,6,Segunda,Mañana,Línea 3,1080.0,11.4,1909.79,66.6
2024-05-17,2024,Los Álamos,LA-02,Lisbon,32305.0,22687.0,4788.0,4830.0,4,Primera,Tarde,Línea 3,1260.0,11.7,1874.01,70.2
2024-05-24,2024,Los Álamos,LA-02,Lisbon,33587.0,22678.0,5938.0,4971.0,5,Extra,Tarde,Línea 3,1260.0,11.8,2502.66,67.5
2024-05-31,2024,Los Álamos,LA-02,Lisbon,33170.0,22632.0,6193.0,4345.0,2,Extra,Mañana,Línea 3,1257.0,10.9,2287.92,68.2
2024-06-07,2024,Los Álamos,LA-02,Lisbon,37808.0,25559.0,6334.0,5915.0,4,Extra,Mañana,Línea 1,1420.0,14.3,2213.28,67.6
2024-06-14,2024,Los Álamos,LA-02,Lisbon,34070.0,23802.0,5807.0,4461.0,5,Primera,Noche,Línea 2,1322.0,12.8,2719.79,69.9
2024-06-21,2024,Los Álamos,LA-02,Lisbon,38015.0,27000.0,5796.0,5219.0,5,Primera,Tarde,Línea 3,1500.0,18.0,3014.65,71.0
2024-06-28,2024,Los Álamos,LA-02,Lisbon,30817.0,22851.0,4714.0,3252.0,2,Primera,Mañana,Línea 2,1270.0,12.1,2382.22,74.1
2024-07-05,2024,Los Álamos,LA-02,Lisbon,34868.0,25813.0,5051.0,4004.0,4,Extra,Tarde,Línea 3,1434.0,15.3,2102.42,74.0
2024-07-12,2024,Los Álamos,LA-02,Lisbon,29361.0,20746.0,4892.0,3723.0,4,Extra,Tarde,Línea 3,1153.0,12.2,1988.76,70.7
2024-07-19,2024,Los Álamos,LA-02,Lisbon,32621.0,24144.0,5320.0,3157.0,5,Primera,Tarde,Línea 2,1341.0,15.8,2594.61,74.0
2024-07-26,2024,Los Álamos,LA-02,Lisbon,33049.0,23700.0,5180.0,4169.0,4,Extra,Mañana,Línea 2,1317.0,13.2,2645.8,71.7
2024-08-02,2024,Los Álamos,LA-02,Lisbon,26806.0,18045.0,4474.0,4287.0,6,Primera,Tarde,Línea 3,1002.0,11.2,1727.54,67.3
2024-08-09,2024,Los Álamos,LA-02,Lisbon,29265.0,19120.0,5409.0,4736.0,4,Extra,Tarde,Línea 1,1062.0,12.5,1939.34,65.3
2024-08-16,2024,Los Álamos,LA-02,Lisbon,26744.0,18756.0,4045.0,3943.0,5,Primera,Tarde,Línea 3,1042.0,10.8,1853.03,70.1
2024-08-23,2024,Los Álamos,LA-02,Lisbon,27238.0,19017.0,4464.0,3757.0,4,Segunda,Mañana,Línea 3,1056.0,10.1,2133.73,69.8
2024-08-30,2024,Los Álamos,LA-02,Lisbon,25504.0,17776.0,4220.0,3508.0,7,Primera,Tarde,Línea 1,988.0,10.0,1692.1,69.7
2024-09-06,2024,Los Álamos,LA-02,Lisbon,17828.0,12108.0,2963.0,2757.0,4,Primera,Mañana,Línea 1,673.0,6.3,1402.52,67.9
2024-09-13,2024,Los Álamos,LA-02,Lisbon,17024.0,12103.0,2542.0,2379.0,5,Primera,Mañana,Línea 3,672.0,6.5,1345.91,71.1
2024-09-20,2024,Los Álamos,LA-02,Lisbon,16177.0,10489.0,3220.0,2468.0,7,Segunda,Noche,Línea 3,583.0,7.1,1028.75,64.8
2024-09-27,2024,Los Álamos,LA-02,Lisbon,19095.0,12780.0,3563.0,2752.0,4,Primera,Mañana,Línea 2,710.0,9.0,1384.54,66.9
2024-10-04,2024,Los Álamos,LA-02,Lisbon,8956.0,5424.0,1651.0,1881.0,6,Segunda,Noche,Línea 2,301.0,4.5,664.37,60.6
2024-10-11,2024,Los Álamos,LA-02,Lisbon,8832.0,5286.0,1834.0,1712.0,5,Segunda,Noche,Línea 2,294.0,4.5,609.13,59.8
2024-10-18,2024,Los Álamos,LA-02,Lisbon,8437.0,5244.0,1696.0,1497.0,3,Extra,Tarde,Línea 1,291.0,4.5,545.12,62.2
2024-10-25,2024,Los Álamos,LA-02,Lisbon,8224.0,4829.0,1501.0,1894.0,5,Primera,Mañana,Línea 2,268.0,4.5,519.18,58.7
2024-11-01,2024,Los Álamos,LA-02,Lisbon,3207.0,1847.0,614.0,746.0,5,Extra,Noche,Línea 1,103.0,4.5,214.6,57.6
2024-11-08,2024,Los Álamos,LA-02,Lisbon,2911.0,1771.0,604.0,536.0,4,Primera,Tarde,Línea 2,98.0,4.5,197.63,60.8
2024-11-15,2024,Los Álamos,LA-02,Lisbon,2877.0,1755.0,558.0,564.0,3,Segunda,Tarde,Línea 2,98.0,4.5,215.69,61.0
2024-11-22,2024,Los Álamos,LA-02,Lisbon,2487.0,1541.0,440.0,506.0,4,Segunda,Mañana,Línea 3,86.0,4.5,163.67,62.0
2024-11-29,2024,Los Álamos,LA-02,Lisbon,2758.0,1632.0,548.0,578.0,5,Segunda,Tarde,Línea 1,91.0,4.5,160.58,59.2
2024-03-01,2024,Los Álamos,LA-03,Génova,5602.0,2937.0,1246.0,1419.0,4,Primera,Mañana,Línea 1,163.0,4.5,336.6,52.4
2024-03-08,2024,Los Álamos,LA-03,Génova,5676.0,3357.0,1105.0,1214.0,4,Primera,Tarde,Línea 1,186.0,4.5,365.14,59.2
2024-03-15,2024,Los Álamos,LA-03,Génova,5529.0,3185.0,1139.0,1205.0,6,Primera,Mañana,Línea 3,177.0,4.5,396.77,57.6
2024-03-22,2024,Los Álamos,LA-03,Génova,5896.0,3346.0,1168.0,1382.0,5,Extra,Noche,Línea 1,186.0,4.5,379.13,56.8
2024-03-29,2024,Los Álamos,LA-03,Génova,4450.0,2429.0,984.0,1037.0,7,Primera,Mañana,Línea 3,135.0,4.5,289.02,54.6
2024-04-05,2024,Los Álamos,LA-03,Génova,13108.0,7932.0,2736.0,2440.0,7,Primera,Noche,Línea 3,441.0,4.5,925.56,60.5
2024-04-12,2024,Los Álamos,LA-03,Génova,12302.0,6833.0,2697.0,2772.0,4,Primera,Tarde,Línea 1,380.0,4.5,828.23,55.5
2024-04-19,2024,Los Álamos,LA-03,Génova,15041.0,9083.0,2854.0,3104.0,5,Primera,Noche,Línea 1,505.0,5.8,1000.88,60.4
2024-04-26,2024,Los Álamos,LA-03,Génova,16114.0,9402.0,3195.0,3517.0,5,Primera,Tarde,Línea 1,522.0,5.6,1314.42,58.3
2024-05-03,2024,Los Álamos,LA-03,Génova,19484.0,12628.0,3176.0,3680.0,5,Primera,Tarde,Línea 2,702.0,6.9,1410.34,64.8
2024-05-10,2024,Los Álamos,LA-03,Génova,23766.0,14916.0,4424.0,4426.0,6,Extra,Mañana,Línea 3,829.0,9.9,1437.66,62.8
2024-05-17,2024,Los Álamos,LA-03,Génova,18336.0,11188.0,3593.0,3555.0,3,Primera,Noche,Línea 1,622.0,7.2,1174.13,61.0
2024-05-24,2024,Los Álamos,LA-03,Génova,23812.0,14685.0,4347.0,4780.0,5,Primera,Tarde,Línea 3,816.0,9.4,1662.2,61.7
2024-05-31,2024,Los Álamos,LA-03,Génova,20162.0,12914.0,3685.0,3563.0,4,Primera,Tarde,Línea 2,717.0,6.3,1248.94,64.1
2024-06-07,2024,Los Álamos,LA-03,Génova,21448.0,13477.0,3701.0,4270.0,6,Primera,Noche,Línea 2,749.0,8.5,1379.49,62.8
2024-06-14,2024,Los Álamos,LA-03,Génova,24226.0,14790.0,5072.0,4364.0,5,Segunda,Noche,Línea 3,822.0,9.9,1971.24,61.1
2024-06-21,2024,Los Álamos,LA-03,Génova,22571.0,13824.0,4630.0,4117.0,4,Extra,Mañana,Línea 1,768.0,8.5,1666.02,61.2
2024-06-28,2024,Los Álamos,LA-03,Génova,22774.0,14230.0,4252.0,4292.0,5,Segunda,Mañana,Línea 3,791.0,7.4,1368.87,62.5
2024-07-05,2024,Los Álamos,LA-03,Génova,23818.0,14829.0,4376.0,4613.0,4,Segunda,Mañana,Línea 2,824.0,9.9,1671.13,62.3
2024-07-12,2024,Los Álamos,LA-03,Génova,27538.0,18667.0,4969.0,3902.0,3,Segunda,Tarde,Línea 3,1037.0,11.7,1914.96,67.8
2024-07-19,2024,Los Álamos,LA-03,Génova,25558.0,16046.0,5025.0,4487.0,6,Segunda,Mañana,Línea 3,891.0,11.2,1557.76,62.8
2024-07-26,2024,Los Álamos,LA-03,Génova,23848.0,15829.0,4489.0,3530.0,7,Extra,Mañana,Línea 1,879.0,9.6,1757.86,66.4
2024-08-02,2024,Los Álamos,LA-03,Génova,22439.0,14500.0,3898.0,4041.0,3,Segunda,Tarde,Línea 3,806.0,9.9,1836.12,64.6
2024-08-09,2024,Los Álamos,LA-03,Génova,23122.0,13279.0,5044.0,4799.0,3,Segunda,Mañana,Línea 2,738.0,8.2,1701.94,57.4
2024-08-16,2024,Los Álamos,LA-03,Génova,20260.0,12163.0,3872.0,4225.0,5,Segunda,Mañana,Línea 1,676.0,6.3,1423.81,60.0
2024-08-23,2024,Los Álamos,LA-03,Génova,21169.0,12484.0,4196.0,4489.0,5,Primera,Tarde,Línea 3,694.0,6.8,1695.31,59.0
2024-08-30,2024,Los Álamos,LA-03,Génova,19287.0,11770.0,3984.0,3533.0,4,Segunda,Tarde,Línea 1,654.0,8.3,1457.69,61.0
2024-09-06,2024,Los Álamos,LA-03,Génova,13282.0,8151.0,2497.0,2634.0,7,Primera,Mañana,Línea 3,453.0,5.7,1063.66,61.4
2024-09-13,2024,Los Álamos,LA-03,Génova,15461.0,9189.0,2808.0,3464.0,5,Segunda,Noche,Línea 2,510.0,5.9,920.67,59.4
2024-09-20,2024,Los Álamos,LA-03,Génova,13284.0,8606.0,2387.0,2291.0,5,Primera,Noche,Línea 1,478.0,4.5,1044.98,64.8
2024-09-27,2024,Los Álamos,LA-03,Génova,14782.0,8589.0,3008.0,3185.0,6,Segunda,Tarde,Línea 3,477.0,4.6,981.61,58.1
2024-10-04,2024,Los Álamos,LA-03,Génova,7095.0,4340.0,1404.0,1351.0,5,Segunda,Mañana,Línea 1,241.0,4.5,568.96,61.2
2024-10-11,2024,Los Álamos,LA-03,Génova,5901.0,3192.0,1194.0,1515.0,5,Primera,Tarde,Línea 3,177.0,4.5,404.99,54.1
2024-10-18,2024,Los Álamos,LA-03,Génova,6815.0,3624.0,1561.0,1630.0,4,Segunda,Mañana,Línea 2,201.0,4.5,513.83,53.2
2024-10-25,2024,Los Álamos,LA-03,Génova,6198.0,3483.0,1365.0,1350.0,6,Segunda,Tarde,Línea 3,194.0,4.5,432.94,56.2
2024-11-01,2024,Los Álamos,LA-03,Génova,2634.0,1416.0,547.0,671.0,7,Primera,Mañana,Línea 1,79.0,4.5,157.52,53.8
2024-11-08,2024,Los Álamos,LA-03,Génova,2304.0,1270.0,508.0,526.0,4,Primera,Mañana,Línea 3,71.0,4.5,168.29,55.1
2024-11-15,2024,Los Álamos,LA-03,Génova,2527.0,1395.0,537.0,595.0,6,Extra,Mañana,Línea 1,78.0,4.5,190.98,55.2
2024-11-22,2024,Los Álamos,LA-03,Génova,2350.0,1424.0,484.0,442.0,3,Segunda,Tarde,Línea 1,79.0,4.5,168.5,60.6
2024-11-29,2024,Los Álamos,LA-03,Génova,2002.0,1001.0,463.0,538.0,2,Primera,Noche,Línea 1,56.0,4.5,123.68,50.0
2024-03-01,2024,Río Ancho,RA-01,Eureka,16970.0,11261.0,2775.0,2934.0,3,Primera,Mañana,Línea 2,626.0,7.4,1256.16,66.4
2024-03-08,2024,Río Ancho,RA-01,Eureka,16291.0,10937.0,2533.0,2821.0,4,Extra,Mañana,Línea 3,608.0,5.3,1097.07,67.1
2024-03-15,2024,Río Ancho,RA-01,Eureka,13676.0,9438.0,2505.0,1733.0,3,Primera,Mañana,Línea 1,524.0,5.8,1076.77,69.0
2024-03-22,2024,Río Ancho,RA-01,Eureka,15183.0,9982.0,2524.0,2677.0,5,Segunda,Mañana,Línea 2,555.0,5.5,980.66,65.7
2024-03-29,2024,Río Ancho,RA-01,Eureka,16091.0,9933.0,2931.0,3227.0,4,Segunda,Noche,Línea 3,552.0,5.3,1262.11,61.7
2024-04-05,2024,Río Ancho,RA-01,Eureka,37264.0,26988.0,5427.0,4849.0,4,Segunda,Tarde,Línea 1,1499.0,15.2,2564.24,72.4
2024-04-12,2024,Río Ancho,RA-01,Eureka,40577.0,29605.0,6605.0,4367.0,5,Primera,Tarde,Línea 3,1645.0,16.3,2418.47,73.0
2024-04-19,2024,Río Ancho,RA-01,Eureka,36575.0,27367.0,5061.0,4147.0,4,Primera,Tarde,Línea 2,1520.0,18.7,2498.46,74.8
2024-04-26,2024,Río Ancho,RA-01,Eureka,37146.0,27001.0,5479.0,4666.0,4,Extra,Mañana,Línea 2,1500.0,13.9,2732.78,72.7
2024-05-03,2024,Río Ancho,RA-01,Eureka,30804.0,23428.0,4660.0,2716.0,4,Primera,Mañana,Línea 1,1302.0,14.0,2483.5,76.1
2024-05-03,2024,Río Ancho,RA-01,Eureka,25298.0,17436.0,3906.0,3956.0,4,Primera,Mañana,Línea 2,969.0,10.6,1756.63,68.9
2024-05-10,2024,Río Ancho,RA-01,Eureka,16677.0,12347.0,2818.0,1512.0,4,Extra,Noche,Línea 2,686.0,8.3,1340.27,74.0
2024-05-10,2024,Río Ancho,RA-01,Eureka,34883.0,26903.0,4795.0,3185.0,4,Primera,Noche,Línea 3,1495.0,14.5,2308.34,77.1
2024-05-17,2024,Río Ancho,RA-01,Eureka,17315.0,12674.0,2697.0,1944.0,3,Extra,Mañana,Línea 2,704.0,7.9,1156.76,73.2
2024-05-17,2024,Río Ancho,RA-01,Eureka,41719.0,29018.0,7471.0,5230.0,6,Primera,Mañana,Línea 3,1612.0,16.6,2725.66,69.6
2024-05-24,2024,Río Ancho,RA-01,Eureka,36896.0,27634.0,4860.0,4402.0,5,Primera,Mañana,Línea 2,1535.0,13.0,2516.8,74.9
2024-05-24,2024,Río Ancho,RA-01,Eureka,24235.0,17071.0,4234.0,2930.0,2,Primera,Tarde,Línea 3,948.0,9.9,1824.15,70.4
2024-05-31,2024,Río Ancho,RA-01,Eureka,3635.0,2770.0,478.0,387.0,6,Primera,Mañana,Línea 3,154.0,4.5,238.42,76.2
2024-05-31,2024,Río Ancho,RA-01,Eureka,59405.0,42745.0,8183.0,8477.0,4,Primera,Mañana,Línea 1,2375.0,25.3,4260.03,72.0
2024-06-07,2024,Río Ancho,RA-01,Eureka,45075.0,31268.0,7514.0,6293.0,3,Primera,Tarde,Línea 3,1737.0,21.8,2955.13,69.4
2024-06-07,2024,Río Ancho,RA-01,Eureka,10182.0,7302.0,1480.0,1400.0,4,Primera,Tarde,Línea 2,406.0,4.5,798.92,71.7
2024-06-14,2024,Río Ancho,RA-01,Eureka,40970.0,29402.0,6380.0,5188.0,2,Extra,Tarde,Línea 1,1633.0,18.5,2872.84,71.8
2024-06-14,2024,Río Ancho,RA-01,Eureka,13698.0,9907.0,2137.0,1654.0,7,Primera,Mañana,Línea 2,550.0,5.9,1038.02,72.3
