fecha,campaña,pedido_id,finca,lote,variedad,cliente,destino,pais_provincia,canal,producto,calibre,calidad,kg_vendidos,cajas,precio_unitario_usd,importe_usd,tipo_cambio,importe_ars,margen_estimado,moneda,estado_cobro,estado_pedido
2023-10-18,2023,PED-2023-01683,Río Ancho,RA-02,Lisbon,Supermercados Norte SA,Mercado Interno,Tucumán,Retail Nacional,Limón Lisbon,7,Segunda,2491.0,138.0,0.1843,459.05,348.41,159937.61,0.1908,ARS,Pendiente,Cumplido
2023-10-25,2023,PED-2023-01703,La Esperanza,LE-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Eureka,4,Primera,5629.0,313.0,0.3402,1914.91,349.27,668820.62,0.3049,USD,Pendiente,Cumplido
2023-10-25,2023,PED-2023-01708,La Esperanza,LE-03,Lisbon,Al Salam Trading,Exportación,Emiratos Árabes,Trader Golfo,Limón Lisbon,4,Extra,5013.0,278.0,0.3696,1852.79,350.28,648995.28,0.293,USD,Pendiente,Parcial
2023-10-25,2023,PED-2023-01712,Los Álamos,LA-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Eureka,6,Extra,5801.0,322.0,0.344,1995.75,351.59,701685.74,0.261,USD,Cobrado,Pendiente
2023-10-25,2023,PED-2023-01715,Los Álamos,LA-02,Lisbon,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Lisbon,5,Primera,3997.0,222.0,0.35,1398.82,355.16,496804.91,0.2532,USD,Vencido,Cumplido
2023-10-25,2023,PED-2023-01718,Río Ancho,RA-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Eureka,7,Primera,7101.0,394.0,0.3007,2135.55,354.6,757266.03,0.1991,USD,Cobrado,Pendiente
2023-10-25,2023,PED-2023-01730,San Cayetano,SC-02,Lisbon,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Lisbon,3,Primera,4589.0,255.0,0.3347,1535.89,355.4,545855.31,0.2326,USD,Pendiente,Pendiente
2023-10-25,2023,PED-2023-01695,El Paraíso,EP-01,Eureka,Citrus World Ltd,Exportación,Reino Unido,Programa Retail UE,Limón Eureka,6,Primera,4244.0,236.0,0.358,1519.49,353.57,537246.08,0.191,USD,Pendiente,Parcial
2023-10-25,2023,PED-2023-01702,El Paraíso,EP-04,Génova,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Génova,4,Primera,1909.0,106.0,0.3832,731.5,362.95,265497.92,0.2814,USD,Pendiente,Cumplido
2023-10-25,2023,PED-2023-01721,Río Ancho,RA-02,Lisbon,Citrus World Ltd,Exportación,Reino Unido,Trader Golfo,Limón Lisbon,4,Primera,5635.0,313.0,0.3889,2191.6,356.92,782225.87,0.2183,USD,Pendiente,Parcial
2023-10-25,2023,PED-2023-01727,San Cayetano,SC-01,Eureka,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Eureka,3,Primera,6680.0,371.0,0.3897,2602.98,356.2,927181.48,0.2197,USD,Cobrado,Cumplido
2023-10-25,2023,PED-2023-01705,La Esperanza,LE-02,Eureka,Fischer Import GmbH,Exportación,Alemania,Programa Retail UE,Limón Eureka,6,Extra,6607.0,367.0,0.3803,2512.61,356.23,895067.06,0.2414,USD,Cobrado,Cumplido
2023-10-25,2023,PED-2023-01717,Los Álamos,LA-03,Génova,Fischer Import GmbH,Exportación,Alemania,Exportación Directa,Limón Génova,6,Segunda,2448.0,136.0,0.3569,873.77,345.81,302158.4,0.2357,USD,Cobrado,Cumplido
2023-10-25,2023,PED-2023-01733,San Cayetano,SC-03,Génova,Fischer Import GmbH,Exportación,Alemania,Programa Retail UE,Limón Génova,5,Primera,3636.0,202.0,0.3741,1360.39,348.09,473538.16,0.2481,USD,Cobrado,Pendiente
2023-10-25,2023,PED-2023-01697,El Paraíso,EP-02,Eureka,Medifresh SA,Exportación,España,Trader Golfo,Limón Eureka,5,Primera,5786.0,321.0,0.355,2053.99,355.92,731056.12,0.251,USD,Pendiente,Cumplido
2023-10-25,2023,PED-2023-01700,El Paraíso,EP-03,Lisbon,Medifresh SA,Exportación,España,Programa Retail UE,Limón Lisbon,5,Segunda,3587.0,199.0,0.3208,1150.55,353.95,407237.17,0.1716,USD,Vencido,Parcial
2023-10-25,2023,PED-2023-01710,La Esperanza,LE-04,Génova,Medifresh SA,Exportación,España,Programa Retail UE,Limón Génova,6,Primera,3109.0,173.0,0.3216,999.79,356.82,356745.07,0.2178,USD,Cobrado,Cumplido
2023-10-25,2023,PED-2023-01724,Río Ancho,RA-03,Génova,Medifresh SA,Exportación,España,Trader Golfo,Limón Génova,5,Segunda,3042.0,169.0,0.3117,948.2,349.77,331651.91,0.1774,USD,Cobrado,Parcial
2023-10-25,2023,PED-2023-01699,El Paraíso,EP-02,Eureka,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,5,Primera,1943.0,108.0,0.0737,143.2,355.92,50967.74,0.0669,ARS,Cobrado,Parcial
2023-10-25,2023,PED-2023-01707,La Esperanza,LE-02,Eureka,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,6,Extra,1535.0,85.0,0.0722,110.84,356.23,39484.53,0.0346,ARS,Cobrado,Cumplido
2023-10-25,2023,PED-2023-01714,Los Álamos,LA-01,Eureka,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,6,Extra,1919.0,107.0,0.0756,145.04,351.59,50994.61,0.0762,ARS,Pendiente,Cumplido
2023-10-25,2023,PED-2023-01723,Río Ancho,RA-02,Lisbon,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,4,Primera,2188.0,122.0,0.0778,170.21,356.92,60751.35,0.0883,ARS,Cobrado,Cumplido
2023-10-25,2023,PED-2023-01726,Río Ancho,RA-03,Génova,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,5,Segunda,1599.0,89.0,0.0707,112.99,349.77,39520.51,0.0799,ARS,Cobrado,Cumplido
2023-10-25,2023,PED-2023-01734,San Cayetano,SC-03,Génova,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,5,Primera,1539.0,86.0,0.0731,112.44,348.09,39139.24,0.0744,ARS,Cobrado,Cumplido
2023-10-25,2023,PED-2023-01709,La Esperanza,LE-03,Lisbon,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,4,Extra,1624.0,90.0,0.0722,117.33,350.28,41098.35,0.0678,ARS,Cobrado,Parcial
2023-10-25,2023,PED-2023-01711,La Esperanza,LE-04,Génova,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,6,Primera,1519.0,84.0,0.0623,94.66,356.82,33776.58,0.0433,ARS,Cobrado,Cumplido
2023-10-25,2023,PED-2023-01720,Río Ancho,RA-01,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,7,Primera,2637.0,146.0,0.0628,165.71,354.6,58760.77,0.05,ARS,Cobrado,Cumplido
2023-10-25,2023,PED-2023-01729,San Cayetano,SC-01,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,3,Primera,1598.0,89.0,0.0663,105.95,356.2,37739.39,0.0418,ARS,Vencido,Cumplido
2023-10-25,2023,PED-2023-01732,San Cayetano,SC-02,Lisbon,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,3,Primera,1799.0,100.0,0.0703,126.46,355.4,44943.88,0.0734,ARS,Cobrado,Cumplido
2023-10-25,2023,PED-2023-01696,El Paraíso,EP-01,Eureka,Central de Frutas SA,Mercado Interno,Buenos Aires,Distribuidor Regional,Limón Eureka,6,Primera,2068.0,115.0,0.2314,478.44,353.57,169162.03,0.182,ARS,Cobrado,Parcial
2023-10-25,2023,PED-2023-01716,Los Álamos,LA-02,Lisbon,Central de Frutas SA,Mercado Interno,Buenos Aires,Retail Nacional,Limón Lisbon,5,Primera,1740.0,97.0,0.2375,413.32,355.16,146794.73,0.1821,ARS,Cobrado,Cumplido
2023-10-25,2023,PED-2023-01719,Río Ancho,RA-01,Eureka,Central de Frutas SA,Mercado Interno,Buenos Aires,Mercado Central,Limón Eureka,7,Primera,2891.0,161.0,0.2096,606.05,354.6,214905.33,0.2097,ARS,Pendiente,Pendiente
2023-10-25,2023,PED-2023-01722,Río Ancho,RA-02,Lisbon,Central de Frutas SA,Mercado Interno,Buenos Aires,Retail Nacional,Limón Lisbon,4,Primera,1669.0,93.0,0.2377,396.72,356.92,141597.3,0.1689,ARS,Pendiente,Cumplido
2023-10-25,2023,PED-2023-01725,Río Ancho,RA-03,Génova,Central de Frutas SA,Mercado Interno,Buenos Aires,Retail Nacional,Limón Génova,5,Segunda,1505.0,84.0,0.221,332.63,349.77,116344.0,0.1406,ARS,Vencido,Cumplido
2023-10-25,2023,PED-2023-01698,El Paraíso,EP-02,Eureka,Frutales del Norte SRL,Mercado Interno,Salta,Retail Nacional,Limón Eureka,5,Primera,2803.0,156.0,0.2053,575.4,355.92,204796.37,0.195,ARS,Cobrado,Cumplido
2023-10-25,2023,PED-2023-01701,El Paraíso,EP-03,Lisbon,Frutales del Norte SRL,Mercado Interno,Salta,Mercado Central,Limón Lisbon,5,Segunda,1870.0,104.0,0.1926,360.2,353.95,127492.79,0.1896,ARS,Cobrado,Pendiente
2023-10-25,2023,PED-2023-01728,San Cayetano,SC-01,Eureka,Frutales del Norte SRL,Mercado Interno,Salta,Retail Nacional,Limón Eureka,3,Primera,1646.0,91.0,0.2024,333.1,356.2,118650.22,0.1509,ARS,Cobrado,Cumplido
2023-10-25,2023,PED-2023-01713,Los Álamos,LA-01,Eureka,La Morenita SA,Mercado Interno,Tucumán,Mercado Central,Limón Eureka,6,Extra,2038.0,113.0,0.2102,428.32,351.59,150593.03,0.1505,ARS,Vencido,Parcial
2023-10-25,2023,PED-2023-01731,San Cayetano,SC-02,Lisbon,La Morenita SA,Mercado Interno,Tucumán,Mercado Central,Limón Lisbon,3,Primera,1665.0,92.0,0.2314,385.23,355.4,136910.74,0.1198,ARS,Cobrado,Pendiente
2023-10-25,2023,PED-2023-01704,La Esperanza,LE-01,Eureka,Supermercados Norte SA,Mercado Interno,Tucumán,Distribuidor Regional,Limón Eureka,4,Primera,1706.0,95.0,0.2183,372.37,349.27,130057.67,0.2062,ARS,Pendiente,Cumplido
2023-10-25,2023,PED-2023-01706,La Esperanza,LE-02,Eureka,Supermercados Norte SA,Mercado Interno,Tucumán,Distribuidor Regional,Limón Eureka,6,Extra,1813.0,101.0,0.2176,394.56,356.23,140554.11,0.203,ARS,Pendiente,Cumplido
2023-11-01,2023,PED-2023-01736,La Esperanza,LE-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Eureka,6,Primera,2373.0,132.0,0.3162,750.42,356.59,267592.27,0.2838,USD,Pendiente,Cumplido
2023-11-01,2023,PED-2023-01741,San Cayetano,SC-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Trader Golfo,Limón Eureka,5,Primera,1880.0,104.0,0.3228,606.9,359.85,218392.96,0.2968,USD,Cobrado,Cumplido
2023-11-01,2023,PED-2023-01735,El Paraíso,EP-02,Eureka,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Eureka,3,Segunda,1924.0,107.0,0.3714,714.52,359.17,256634.15,0.2026,USD,Pendiente,Parcial
2023-11-01,2023,PED-2023-01737,La Esperanza,LE-02,Eureka,Citrus World Ltd,Exportación,Reino Unido,Programa Retail UE,Limón Eureka,5,Segunda,2145.0,119.0,0.3475,745.48,359.42,267940.42,0.2325,USD,Cobrado,Parcial
2023-11-01,2023,PED-2023-01740,Río Ancho,RA-02,Lisbon,Citrus World Ltd,Exportación,Reino Unido,Trader Golfo,Limón Lisbon,6,Extra,1826.0,101.0,0.3697,675.01,357.56,241356.58,0.2997,USD,Pendiente,Pendiente
2023-11-01,2023,PED-2023-01738,Los Álamos,LA-01,Eureka,Medifresh SA,Exportación,España,Trader Golfo,Limón Eureka,5,Primera,1616.0,90.0,0.3298,532.98,353.47,188392.44,0.2496,USD,Pendiente,Parcial
2023-11-01,2023,PED-2023-01739,Río Ancho,RA-01,Eureka,Medifresh SA,Exportación,España,Exportación Directa,Limón Eureka,4,Primera,2177.0,121.0,0.3675,799.99,348.02,278412.52,0.3055,USD,Pendiente,Cumplido
2023-11-08,2023,PED-2023-01744,La Esperanza,LE-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Eureka,3,Extra,2076.0,115.0,0.3575,742.27,352.59,261716.98,0.2791,USD,Pendiente,Cumplido
2023-11-08,2023,PED-2023-01745,La Esperanza,LE-02,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Eureka,6,Segunda,2020.0,112.0,0.3042,614.51,362.95,223036.4,0.1847,USD,Pendiente,Cumplido
2023-11-08,2023,PED-2023-01742,El Paraíso,EP-01,Eureka,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Eureka,3,Extra,1875.0,104.0,0.4176,783.0,350.16,274175.28,0.266,USD,Cobrado,Cumplido
2023-11-08,2023,PED-2023-01743,El Paraíso,EP-02,Eureka,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Eureka,5,Segunda,2128.0,118.0,0.3542,753.64,352.57,265710.85,0.1687,USD,Pendiente,Cumplido
2023-11-08,2023,PED-2023-01749,San Cayetano,SC-01,Eureka,Fischer Import GmbH,Exportación,Alemania,Trader Golfo,Limón Eureka,5,Primera,1735.0,96.0,0.3869,671.19,351.99,236252.17,0.2846,USD,Pendiente,Parcial
2023-11-08,2023,PED-2023-01746,Los Álamos,LA-01,Eureka,Medifresh SA,Exportación,España,Trader Golfo,Limón Eureka,4,Primera,1853.0,103.0,0.3647,675.78,364.85,246558.33,0.2363,USD,Pendiente,Parcial
2023-11-08,2023,PED-2023-01747,Río Ancho,RA-01,Eureka,Medifresh SA,Exportación,España,Programa Retail UE,Limón Eureka,4,Primera,3449.0,192.0,0.3544,1222.29,362.26,442786.78,0.2462,USD,Pendiente,Cumplido
2023-11-08,2023,PED-2023-01748,Río Ancho,RA-02,Lisbon,Medifresh SA,Exportación,España,Programa Retail UE,Limón Lisbon,3,Primera,1850.0,103.0,0.3695,683.6,350.96,239916.26,0.2967,USD,Pendiente,Cumplido
2023-11-08,2023,PED-2023-01750,San Cayetano,SC-02,Lisbon,Medifresh SA,Exportación,España,Exportación Directa,Limón Lisbon,5,Primera,1525.0,85.0,0.3565,543.69,350.63,190634.02,0.2593,USD,Pendiente,Cumplido
2023-11-15,2023,PED-2023-01752,El Paraíso,EP-02,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Eureka,4,Extra,1943.0,108.0,0.3539,687.58,359.26,247019.99,0.2552,USD,Cobrado,Parcial
2023-11-15,2023,PED-2023-01753,La Esperanza,LE-01,Eureka,Citrus World Ltd,Exportación,Reino Unido,Programa Retail UE,Limón Eureka,6,Extra,2259.0,126.0,0.3622,818.26,366.99,300293.24,0.2344,USD,Pendiente,Cumplido
2023-11-15,2023,PED-2023-01755,Los Álamos,LA-01,Eureka,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Eureka,3,Primera,2091.0,116.0,0.3939,823.74,359.23,295912.12,0.2149,USD,Pendiente,Cumplido
2023-11-15,2023,PED-2023-01757,Río Ancho,RA-02,Lisbon,Citrus World Ltd,Exportación,Reino Unido,Trader Golfo,Limón Lisbon,6,Primera,1559.0,87.0,0.3507,546.81,351.49,192198.25,0.2813,USD,Pendiente,Cumplido
2023-11-15,2023,PED-2023-01751,El Paraíso,EP-01,Eureka,Fischer Import GmbH,Exportación,Alemania,Trader Golfo,Limón Eureka,3,Primera,1720.0,96.0,0.4158,715.18,358.39,256313.36,0.283,USD,Cobrado,Cumplido
2023-11-15,2023,PED-2023-01754,La Esperanza,LE-02,Eureka,Fischer Import GmbH,Exportación,Alemania,Trader Golfo,Limón Eureka,6,Segunda,2035.0,113.0,0.3525,717.38,368.87,264619.96,0.2265,USD,Cobrado,Pendiente
2023-11-15,2023,PED-2023-01756,Río Ancho,RA-01,Eureka,Fischer Import GmbH,Exportación,Alemania,Exportación Directa,Limón Eureka,4,Extra,3011.0,167.0,0.4229,1273.2,351.37,447364.28,0.2267,USD,Pendiente,Cumplido
2023-11-15,2023,PED-2023-01758,San Cayetano,SC-01,Eureka,Medifresh SA,Exportación,España,Trader Golfo,Limón Eureka,4,Primera,1980.0,110.0,0.3503,693.62,365.28,253365.51,0.3076,USD,Pendiente,Pendiente
2023-11-22,2023,PED-2023-01761,La Esperanza,LE-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Eureka,4,Extra,1893.0,105.0,0.3486,659.93,363.58,239937.35,0.2496,USD,Pendiente,Pendiente
2023-11-22,2023,PED-2023-01762,La Esperanza,LE-02,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Eureka,2,Primera,2295.0,128.0,0.3456,793.12,376.92,298942.79,0.3069,USD,Pendiente,Cumplido
2023-11-22,2023,PED-2023-01763,La Esperanza,LE-03,Lisbon,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Lisbon,6,Primera,1658.0,92.0,0.3007,498.57,368.85,183897.54,0.1834,USD,Pendiente,Cumplido
2023-11-22,2023,PED-2023-01767,San Cayetano,SC-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Eureka,3,Segunda,1826.0,101.0,0.3072,561.01,362.57,203405.4,0.2035,USD,Pendiente,Pendiente
2023-11-22,2023,PED-2023-01759,El Paraíso,EP-01,Eureka,Citrus World Ltd,Exportación,Reino Unido,Programa Retail UE,Limón Eureka,6,Extra,1725.0,96.0,0.3481,600.46,367.93,220927.25,0.2972,USD,Cobrado,Parcial
2023-11-22,2023,PED-2023-01760,El Paraíso,EP-02,Eureka,Citrus World Ltd,Exportación,Reino Unido,Trader Golfo,Limón Eureka,6,Extra,2180.0,121.0,0.35,763.04,369.31,281798.3,0.2593,USD,Cobrado,Pendiente
2023-11-22,2023,PED-2023-01766,Río Ancho,RA-02,Lisbon,Fischer Import GmbH,Exportación,Alemania,Exportación Directa,Limón Lisbon,5,Primera,1504.0,84.0,0.371,558.05,363.1,202627.96,0.2503,USD,Pendiente,Cumplido
2023-11-22,2023,PED-2023-01764,Los Álamos,LA-01,Eureka,Medifresh SA,Exportación,España,Exportación Directa,Limón Eureka,6,Segunda,1718.0,95.0,0.3152,541.5,366.27,198335.2,0.2101,USD,Cobrado,Parcial
2023-11-22,2023,PED-2023-01765,Río Ancho,RA-01,Eureka,Medifresh SA,Exportación,España,Exportación Directa,Limón Eureka,4,Primera,2274.0,126.0,0.3547,806.52,363.74,293363.58,0.2218,USD,Pendiente,Parcial
2023-11-29,2023,PED-2023-01769,El Paraíso,EP-02,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Trader Golfo,Limón Eureka,4,Primera,2087.0,116.0,0.3329,694.82,365.46,253928.92,0.2305,USD,Cobrado,Pendiente
2023-11-29,2023,PED-2023-01771,La Esperanza,LE-02,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Eureka,4,Primera,1964.0,109.0,0.3477,682.84,370.23,252807.85,0.3011,USD,Pendiente,Parcial
2023-11-29,2023,PED-2023-01775,San Cayetano,SC-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Eureka,4,Primera,1827.0,102.0,0.3472,634.34,382.66,242736.54,0.2041,USD,Pendiente,Cumplido
2023-11-29,2023,PED-2023-01768,El Paraíso,EP-01,Eureka,Citrus World Ltd,Exportación,Reino Unido,Programa Retail UE,Limón Eureka,3,Primera,1639.0,91.0,0.4077,668.28,380.72,254427.56,0.2277,USD,Pendiente,Parcial
2023-11-29,2023,PED-2023-01772,Los Álamos,LA-01,Eureka,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Eureka,2,Primera,1853.0,103.0,0.4167,772.1,372.91,287923.81,0.19,USD,Pendiente,Parcial
2023-11-29,2023,PED-2023-01770,La Esperanza,LE-01,Eureka,Fischer Import GmbH,Exportación,Alemania,Exportación Directa,Limón Eureka,5,Segunda,2054.0,114.0,0.3785,777.43,373.71,290533.37,0.1922,USD,Pendiente,Cumplido
2023-11-29,2023,PED-2023-01774,Río Ancho,RA-02,Lisbon,Fischer Import GmbH,Exportación,Alemania,Trader Golfo,Limón Lisbon,4,Segunda,1543.0,86.0,0.3812,588.17,369.6,217387.63,0.2233,USD,Pendiente,Cumplido
2023-11-29,2023,PED-2023-01773,Río Ancho,RA-01,Eureka,Medifresh SA,Exportación,España,Exportación Directa,Limón Eureka,6,Primera,2736.0,152.0,0.3186,871.78,379.23,330605.13,0.2321,USD,Pendiente,Cumplido
2024-03-01,2024,PED-2024-01776,El Paraíso,EP-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Eureka,4,Primera,5612.0,312.0,0.3337,1872.96,894.53,1675418.91,0.2409,USD,Cobrado,Parcial
2024-03-01,2024,PED-2024-01787,La Esperanza,LE-02,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Trader Golfo,Limón Eureka,4,Extra,7978.0,443.0,0.3331,2657.4,888.88,2362109.71,0.2067,USD,Cobrado,Parcial
2024-03-01,2024,PED-2024-01793,La Esperanza,LE-04,Génova,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Génova,5,Primera,2782.0,155.0,0.342,951.42,877.23,834614.17,0.2225,USD,Cobrado,Cumplido
2024-03-01,2024,PED-2024-01794,Los Álamos,LA-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Trader Golfo,Limón Eureka,6,Primera,6084.0,338.0,0.318,1934.8,899.05,1739481.94,0.1824,USD,Cobrado,Cumplido
2024-03-01,2024,PED-2024-01800,Los Álamos,LA-03,Génova,Al Salam Trading,Exportación,Emiratos Árabes,Trader Golfo,Limón Génova,4,Primera,2317.0,129.0,0.3367,780.08,879.95,686431.4,0.2638,USD,Vencido,Cumplido
2024-03-01,2024,PED-2024-01807,Río Ancho,RA-03,Génova,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Génova,3,Extra,3338.0,185.0,0.3704,1236.44,896.33,1108258.27,0.206,USD,Cobrado,Cumplido
2024-03-01,2024,PED-2024-01812,San Cayetano,SC-02,Lisbon,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Lisbon,2,Segunda,4342.0,241.0,0.3452,1498.86,880.96,1320435.71,0.1641,USD,Cobrado,Cumplido
2024-03-01,2024,PED-2024-01801,Río Ancho,RA-01,Eureka,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Eureka,3,Primera,8909.0,495.0,0.3901,3475.3,921.23,3201550.62,0.24,USD,Cobrado,Cumplido
2024-03-01,2024,PED-2024-01804,Río Ancho,RA-02,Lisbon,Citrus World Ltd,Exportación,Reino Unido,Programa Retail UE,Limón Lisbon,4,Primera,6501.0,361.0,0.3799,2469.85,903.2,2230768.52,0.2248,USD,Cobrado,Cumplido
2024-03-01,2024,PED-2024-01790,La Esperanza,LE-03,Lisbon,Fischer Import GmbH,Exportación,Alemania,Trader Golfo,Limón Lisbon,6,Primera,4928.0,274.0,0.3781,1863.43,875.79,1631973.36,0.2271,USD,Cobrado,Parcial
2024-03-01,2024,PED-2024-01797,Los Álamos,LA-02,Lisbon,Fischer Import GmbH,Exportación,Alemania,Trader Golfo,Limón Lisbon,4,Segunda,3870.0,215.0,0.3698,1430.96,909.81,1301901.72,0.208,USD,Cobrado,Cumplido
2024-03-01,2024,PED-2024-01809,San Cayetano,SC-01,Eureka,Fischer Import GmbH,Exportación,Alemania,Exportación Directa,Limón Eureka,6,Primera,5338.0,297.0,0.3964,2116.16,867.61,1836001.58,0.3087,USD,Cobrado,Parcial
2024-03-01,2024,PED-2024-01815,San Cayetano,SC-03,Génova,Fischer Import GmbH,Exportación,Alemania,Exportación Directa,Limón Génova,5,Primera,2724.0,151.0,0.3756,1023.21,895.63,916417.57,0.2909,USD,Cobrado,Cumplido
2024-03-01,2024,PED-2024-01778,El Paraíso,EP-02,Eureka,Medifresh SA,Exportación,España,Exportación Directa,Limón Eureka,3,Segunda,6480.0,360.0,0.3503,2269.67,888.18,2015875.5,0.2822,USD,Cobrado,Cumplido
2024-03-01,2024,PED-2024-01781,El Paraíso,EP-03,Lisbon,Medifresh SA,Exportación,España,Exportación Directa,Limón Lisbon,6,Segunda,3352.0,186.0,0.3116,1044.59,897.62,937644.88,0.2484,USD,Pendiente,Cumplido
2024-03-01,2024,PED-2024-01783,El Paraíso,EP-04,Génova,Medifresh SA,Exportación,España,Trader Golfo,Limón Génova,5,Segunda,1914.0,106.0,0.3344,640.06,897.44,574415.45,0.225,USD,Cobrado,Parcial
2024-03-01,2024,PED-2024-01784,La Esperanza,LE-01,Eureka,Medifresh SA,Exportación,España,Programa Retail UE,Limón Eureka,7,Primera,5967.0,332.0,0.3266,1948.84,877.66,1710418.91,0.266,USD,Cobrado,Cumplido
2024-03-01,2024,PED-2024-01799,Los Álamos,LA-02,Lisbon,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,4,Segunda,1894.0,105.0,0.0709,134.2,909.81,122096.5,0.0869,ARS,Cobrado,Cumplido
2024-03-01,2024,PED-2024-01803,Río Ancho,RA-01,Eureka,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,3,Primera,2775.0,154.0,0.0742,206.04,921.23,189810.23,0.0593,ARS,Pendiente,Cumplido
2024-03-01,2024,PED-2024-01806,Río Ancho,RA-02,Lisbon,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,4,Primera,2517.0,140.0,0.0762,191.8,903.2,173233.76,0.0509,ARS,Cobrado,Cumplido
2024-03-01,2024,PED-2024-01811,San Cayetano,SC-01,Eureka,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,6,Primera,1851.0,103.0,0.0702,129.93,867.61,112728.57,0.0642,ARS,Cobrado,Cumplido
2024-03-01,2024,PED-2024-01780,El Paraíso,EP-02,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,3,Segunda,2281.0,127.0,0.0679,154.96,888.18,137632.37,0.0628,ARS,Cobrado,Cumplido
2024-03-01,2024,PED-2024-01786,La Esperanza,LE-01,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,7,Primera,1827.0,102.0,0.0639,116.69,877.66,102414.15,0.0649,ARS,Cobrado,Cumplido
